world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans,num_definition_markers
616,26.864956741,"[[ 1.91463505e-03  2.95320751e-04 -7.32043741e-01]
 [ 8.49061181e-04 -4.65829398e-03  3.20004513e+00]
 [ 2.67910895e-04 -4.08265338e-04  1.22844378e+00]]","[[ 4.81585570e+02  6.97045758e+00  2.68824612e+02]
 [ 2.02511981e+01 -2.77888048e+02  7.35954769e+02]
 [-9.82984819e-02 -9.38744787e-02  1.00000000e+00]]",1,"[[ 2.04984743e-03  2.50172922e-04 -7.66782342e-01]
 [ 8.87904593e-04 -5.16186882e-03  3.49193710e+00]
 [ 2.27725370e-04 -6.55238853e-04  1.41042197e+00]]","[[ 4.62119806e+02 -1.38455798e+01  2.85512570e+02]
 [ 4.23132599e+01 -2.83783808e+02  7.25598644e+02]
 [-5.49559732e-02 -1.29601773e-01  1.00000000e+00]]",6
617,26.904366741,"[[ 1.40209067e-03  2.40869337e-04 -5.50811573e-01]
 [ 2.38868920e-04 -2.98187720e-03  2.30734083e+00]
 [-2.44734668e-04  3.73199190e-04  7.66305565e-01]]","[[ 7.42291431e+02  9.20493801e+01  2.56390436e+02]
 [ 1.76418733e+02 -2.21693929e+02  7.94326654e+02]
 [ 1.51147433e-01  1.37365138e-01  1.00000000e+00]]",3,"[[ 1.49532727e-03  2.09772340e-04 -5.75486423e-01]
 [ 2.27798860e-04 -3.32108414e-03  2.52506916e+00]
 [-3.04994830e-04  2.60115407e-04  8.81353782e-01]]","[[ 7.14785703e+02  6.67298824e+01  2.75544174e+02]
 [ 1.93642806e+02 -2.27845275e+02  7.79214767e+02]
 [ 1.90203378e-01  9.03364088e-02  1.00000000e+00]]",6
618,26.937650741000002,"[[ 1.84008479e-03  2.89934968e-04 -7.16516255e-01]
 [ 1.30299240e-03 -4.13688417e-03  2.70387630e+00]
 [ 8.31002385e-04 -1.12738769e-05  7.81585579e-01]]","[[ 4.00856765e+02  2.73505700e+01  2.72865615e+02]
 [-1.53758133e+02 -2.54519433e+02  7.39546480e+02]
 [-4.28419340e-01 -3.27511284e-02  1.00000000e+00]]",1,"[[ 1.95315529e-03  2.46279157e-04 -7.44471132e-01]
 [ 1.38330613e-03 -4.56773366e-03  2.93307760e+00]
 [ 8.53709925e-04 -2.12015317e-04  9.07853879e-01]]","[[ 3.80577806e+02  7.09835659e+00  2.89153536e+02]
 [-1.34758623e+02 -2.60062309e+02  7.29697856e+02]
 [-3.89351140e-01 -6.74085686e-02  1.00000000e+00]]",6
619,26.975338741,"[[ 1.20592357e-03  2.07149350e-04 -4.83616716e-01]
 [-1.48803173e-03 -2.51986702e-03  2.46341779e+00]
 [-2.08430432e-03  4.27922284e-04  1.18793069e+00]]","[[ 1.48234602e+03  1.65913113e+02  2.59420860e+02]
 [ 1.23303658e+03 -1.55482786e+02  8.24405136e+02]
 [ 2.15670527e+00  3.47114499e-01  1.00000000e+00]]",1,"[[ 1.34534264e-03  1.84276637e-04 -5.25984623e-01]
 [-1.79838139e-03 -2.95980345e-03  2.86475628e+00]
 [-2.48947932e-03  3.02840761e-04  1.46040325e+00]]","[[ 1.42172314e+03  1.17354309e+02  2.81848878e+02]
 [ 1.23416728e+03 -1.79511279e+02  7.96635502e+02]
 [ 2.16761651e+00  2.37273135e-01  1.00000000e+00]]",6
621,27.059769741,"[[ 1.55724734e-03  2.10222401e-04 -5.94918198e-01]
 [ 1.79518528e-04 -3.14065713e-03  2.37933017e+00]
 [ 2.98764173e-04 -2.82717270e-04  1.13572774e+00]]","[[ 5.87246155e+02  1.43170324e+01  2.77618011e+02]
 [-1.02865478e+02 -3.94915660e+02  7.73458435e+02]
 [-1.80087138e-01 -1.02072785e-01  1.00000000e+00]]",1,"[[ 1.63680861e-03  1.89847877e-04 -6.23910380e-01]
 [ 1.09223892e-04 -3.39045990e-03  2.55076509e+00]
 [ 2.96949150e-04 -4.30997820e-04  1.24136826e+00]]","[[ 5.58219831e+02 -5.96611750e+00  2.92819885e+02]
 [-1.11639196e+02 -3.98033122e+02  7.61769226e+02]
 [-1.72293075e-01 -1.36768258e-01  1.00000000e+00]]",6
622,27.094597741,"[[ 1.36552489e-03  2.00608521e-04 -5.31452940e-01]
 [ 1.30918624e-04 -2.99025371e-03  2.26920797e+00]
 [-3.03111117e-04  3.97753157e-04  7.76991144e-01]]","[[ 7.85001175e+02  8.93674450e+01  2.75933471e+02]
 [ 1.92125357e+02 -2.18981639e+02  7.70948899e+02]
 [ 2.07884114e-01  1.46962942e-01  1.00000000e+00]]",4,"[[ 1.43651979e-03  1.78894606e-04 -5.54252134e-01]
 [ 9.68332291e-05 -3.25810775e-03  2.44531904e+00]
 [-3.69098401e-04  3.17011570e-04  8.66840677e-01]]","[[ 7.66223046e+02  7.04132517e+01  2.91285239e+02]
 [ 2.09998700e+02 -2.21527397e+02  7.59190708e+02]
 [ 2.49457241e-01  1.10996368e-01  1.00000000e+00]]",6
623,27.138911741,"[[ 1.36478334e-03  1.93360816e-04 -5.24610069e-01]
 [ 1.16992663e-04 -2.99363187e-03  2.27237803e+00]
 [-3.03712805e-04  3.93559125e-04  7.80645089e-01]]","[[ 7.86528321e+02  8.69977680e+01  2.75322119e+02]
 [ 1.90220705e+02 -2.20549832e+02  7.69830361e+02]
 [ 2.10102683e-01  1.45036120e-01  1.00000000e+00]]",4,"[[ 1.43632056e-03  1.71985605e-04 -5.47904810e-01]
 [ 8.21973494e-05 -3.25888135e-03  2.44678296e+00]
 [-3.68505310e-04  3.15157647e-04  8.68186346e-01]]","[[ 7.66877201e+02  6.85828325e+01  2.90684601e+02]
 [ 2.07247836e+02 -2.22599047e+02  7.58136365e+02]
 [ 2.50271824e-01  1.09915262e-01  1.00000000e+00]]",6
624,27.180800741000002,"[[ 1.36356642e-03  1.84699791e-04 -5.17198493e-01]
 [ 1.00107890e-04 -2.99033120e-03  2.27594209e+00]
 [-3.03883287e-04  3.92173977e-04  7.81461459e-01]]","[[ 7.88425248e+02  8.47575988e+01  2.74957851e+02]
 [ 1.87951724e+02 -2.21778684e+02  7.70305156e+02]
 [ 2.12268281e-01  1.44258229e-01  1.00000000e+00]]",4,"[[ 1.43583205e-03  1.63269629e-04 -5.40781935e-01]
 [ 6.45208002e-05 -3.25429581e-03  2.44979286e+00]
 [-3.67867962e-04  3.15443964e-04  8.67542624e-01]]","[[ 7.67860884e+02  6.66707933e+01  2.90378426e+02]
 [ 2.04386688e+02 -2.23505055e+02  7.58544536e+02]
 [ 2.51283182e-01  1.09538560e-01  1.00000000e+00]]",6
625,27.215272741000003,"[[ 1.36558097e-03  1.76184768e-04 -5.11817819e-01]
 [ 8.15640221e-05 -2.98651516e-03  2.28629101e+00]
 [-2.98134388e-04  3.93895772e-04  7.77503962e-01]]","[[ 7.87399228e+02  8.27295781e+01  2.75061061e+02]
 [ 1.82040847e+02 -2.22140502e+02  7.73050184e+02]
 [ 2.09703969e-01  1.44262592e-01  1.00000000e+00]]",4,"[[ 1.43898693e-03  1.53969481e-04 -5.35342513e-01]
 [ 4.52084534e-05 -3.25227665e-03  2.46196740e+00]
 [-3.61739618e-04  3.17095410e-04  8.63799081e-01]]","[[ 7.65955791e+02  6.45950386e+01  2.90597460e+02]
 [ 1.98347175e+02 -2.23885952e+02  7.61037612e+02]
 [ 2.47953003e-01  1.09238125e-01  1.00000000e+00]]",6
626,27.255255741000003,"[[ 1.36490521e-03  1.70537301e-04 -5.07563703e-01]
 [ 6.42660557e-05 -2.98749367e-03  2.29800578e+00]
 [-2.95904836e-04  3.94173659e-04  7.75845953e-01]]","[[ 7.88446885e+02  8.12939575e+01  2.75019848e+02]
 [ 1.78508685e+02 -2.22267872e+02  7.75124728e+02]
 [ 2.10018269e-01  1.43929881e-01  1.00000000e+00]]",4,"[[ 1.43921396e-03  1.47671971e-04 -5.30990669e-01]
 [ 2.74444341e-05 -3.25546093e-03  2.47563843e+00]
 [-3.59073168e-04  3.16831848e-04  8.62656977e-01]]","[[ 7.66140588e+02  6.30416865e+01  2.90666034e+02]
 [ 1.94613110e+02 -2.24099664e+02  7.62907511e+02]
 [ 2.47422675e-01  1.08546608e-01  1.00000000e+00]]",6
627,27.303033741,"[[ 1.36461366e-03  1.63406519e-04 -5.02081112e-01]
 [ 4.64420755e-05 -2.98804995e-03  2.30680000e+00]
 [-2.94478404e-04  3.89392264e-04  7.78695202e-01]]","[[ 7.89457368e+02  7.90062857e+01  2.74972714e+02]
 [ 1.75139659e+02 -2.23926214e+02  7.76282305e+02]
 [ 2.10968447e-01  1.41853681e-01  1.00000000e+00]]",5,"[[ 1.45045278e-03  1.39206451e-04 -5.28091340e-01]
 [ 2.52049944e-05 -3.28499304e-03  2.49941155e+00]
 [-3.37854809e-04  2.99686396e-04  8.69577696e-01]]","[[ 7.56169859e+02  5.85777670e+01  2.90850154e+02]
 [ 1.81693171e+02 -2.27099328e+02  7.63089115e+02]
 [ 2.31175032e-01  1.01025314e-01  1.00000000e+00]]",6
628,27.341710741,"[[ 1.36325091e-03  1.56109753e-04 -4.95583606e-01]
 [ 2.90808694e-05 -2.98419412e-03  2.31289687e+00]
 [-2.92771579e-04  3.86580065e-04  7.79704905e-01]]","[[ 7.90845116e+02  7.69265621e+01  2.74471365e+02]
 [ 1.71831268e+02 -2.25361664e+02  7.77723782e+02]
 [ 2.11760154e-01  1.40620172e-01  1.00000000e+00]]",5,"[[ 1.45000599e-03  1.31530388e-04 -5.21712715e-01]
 [ 7.27119872e-06 -3.28134113e-03  2.50599669e+00]
 [-3.35419089e-04  2.97660345e-04  8.69909599e-01]]","[[ 7.56559363e+02  5.66751902e+01  2.90465585e+02]
 [ 1.77957246e+02 -2.28283218e+02  7.64354765e+02]
 [ 2.30821269e-01  9.99653321e-02  1.00000000e+00]]",6
629,27.385170741000003,"[[ 1.36039053e-03  1.49028697e-04 -4.88427841e-01]
 [ 1.26210842e-05 -2.97986473e-03  2.31778350e+00]
 [-2.90718378e-04  3.85834057e-04  7.79014706e-01]]","[[ 7.92876557e+02  7.50919930e+01  2.73699586e+02]
 [ 1.68567917e+02 -2.26293409e+02  7.78974247e+02]
 [ 2.12402336e-01  1.40103038e-01  1.00000000e+00]]",5,"[[ 1.44805571e-03  1.24096044e-04 -5.14686187e-01]
 [-9.67391351e-06 -3.27731404e-03  2.51137804e+00]
 [-3.32598094e-04  2.97712410e-04  8.68519086e-01]]","[[ 7.57519939e+02  5.50124234e+01  2.89835953e+02]
 [ 1.74280082e+02 -2.28996282e+02  7.65436011e+02]
 [ 2.30351120e-01  9.95626505e-02  1.00000000e+00]]",6
630,27.422330741000003,"[[ 1.38147463e-03  1.11480414e-04 -4.73323459e-01]
 [-1.23388047e-05 -3.02360046e-03  2.36544511e+00]
 [-2.99883201e-04  3.30343743e-04  8.25782149e-01]]","[[ 7.85085882e+02  5.94920245e+01  2.79582753e+02]
 [ 1.67439269e+02 -2.39209442e+02  7.81186347e+02]
 [ 2.18122361e-01  1.17297282e-01  1.00000000e+00]]",3,"[[ 1.45798757e-03  8.91011957e-05 -4.97941256e-01]
 [-5.12851228e-05 -3.28907717e-03  2.54221614e+00]
 [-3.59096352e-04  2.58856938e-04  9.06891081e-01]]","[[ 7.59968343e+02  4.37709410e+01  2.94571646e+02]
 [ 1.80842226e+02 -2.38668228e+02  7.68333752e+02]
 [ 2.49301818e-01  8.54555895e-02  1.00000000e+00]]",6
631,27.463011741000003,"[[ 1.35714844e-03  1.35360316e-04 -4.74781024e-01]
 [-1.92699781e-05 -2.96701426e-03  2.32660764e+00]
 [-2.81965969e-04  3.90079907e-04  7.71443373e-01]]","[[ 7.94331630e+02  7.19732335e+01  2.71802334e+02]
 [ 1.59330832e+02 -2.26907333e+02  7.82392607e+02]
 [ 2.09766183e-01  1.41042101e-01  1.00000000e+00]]",4,"[[ 1.43716413e-03  1.10499971e-04 -4.99165035e-01]
 [-5.83530788e-05 -3.23831921e-03  2.50800296e+00]
 [-3.40089387e-04  3.15797265e-04  8.55068546e-01]]","[[ 7.66211608e+02  5.42479587e+01  2.88178069e+02]
 [ 1.72789883e+02 -2.27886418e+02  7.69283917e+02]
 [ 2.40932571e-01  1.05740134e-01  1.00000000e+00]]",6
632,27.504971741000002,"[[ 1.35418589e-03  1.54476818e-04 -4.86233411e-01]
 [-4.06894018e-05 -2.91665327e-03  2.30005945e+00]
 [-2.78846229e-04  4.36361061e-04  7.32686036e-01]]","[[ 7.96430345e+02  8.25064442e+01  2.69530613e+02]
 [ 1.55081796e+02 -2.17225649e+02  7.84835288e+02]
 [ 2.10745031e-01  1.60772036e-01  1.00000000e+00]]",3,"[[ 1.43215380e-03  1.39835236e-04 -5.17709653e-01]
 [-8.04927026e-05 -3.16128666e-03  2.46185187e+00]
 [-3.42713452e-04  3.82905343e-04  8.02674942e-01]]","[[ 7.70591918e+02  6.87472905e+01  2.86164693e+02]
 [ 1.72512618e+02 -2.15253845e+02  7.71463636e+02]
 [ 2.46720313e-01  1.32036598e-01  1.00000000e+00]]",6
633,27.541003741,"[[ 1.35212649e-03  1.19602314e-04 -4.57579333e-01]
 [-5.52559050e-05 -2.95658823e-03  2.33927629e+00]
 [-2.78852237e-04  3.86629684e-04  7.71014085e-01]]","[[ 7.97781746e+02  6.74327060e+01  2.68872791e+02]
 [ 1.52768294e+02 -2.29239519e+02  7.86183024e+02]
 [ 2.11926695e-01  1.39341895e-01  1.00000000e+00]]",5,"[[ 1.44673477e-03  9.20968333e-05 -4.84741219e-01]
 [-7.81040716e-05 -3.26098653e-03  2.53858111e+00]
 [-3.15232477e-04  2.99882707e-04  8.58741110e-01]]","[[ 7.56087917e+02  4.76485688e+01  2.85938589e+02]
 [ 1.55643374e+02 -2.31301084e+02  7.71621754e+02]
 [ 2.23197316e-01  9.82642737e-02  1.00000000e+00]]",6
634,27.573052741,"[[ 1.35155900e-03  1.12777609e-04 -4.54078895e-01]
 [-6.67981807e-05 -2.94881036e-03  2.34508074e+00]
 [-2.75182217e-04  3.87771367e-04  7.68324184e-01]]","[[ 7.98147593e+02  6.60460891e+01  2.70118486e+02]
 [ 1.49323317e+02 -2.29635673e+02  7.89144446e+02]
 [ 2.10500621e-01  1.39551573e-01  1.00000000e+00]]",5,"[[ 1.44607296e-03  8.44045736e-05 -4.80643548e-01]
 [-9.12412824e-05 -3.25424683e-03  2.54618693e+00]
 [-3.12444732e-04  3.00357217e-04  8.57140921e-01]]","[[ 7.56487807e+02  4.61266922e+01  2.87180085e+02]
 [ 1.52683909e+02 -2.31858810e+02  7.74367889e+02]
 [ 2.22251571e-01  9.80614816e-02  1.00000000e+00]]",6
635,27.616584741,"[[ 6.60369549e-04  2.65210945e-04 -3.12369844e-01]
 [-3.03078957e-04 -1.16163915e-03  1.20189975e+00]
 [-4.29794470e-04  6.76657610e-04  3.38831494e-01]]","[[ 1.75741896e+03  4.38642112e+02  6.42231867e+01]
 [ 6.02677049e+02 -1.30326336e+02  1.01790221e+03]
 [ 1.02565123e+00  8.16666296e-01  1.00000000e+00]]",1,"[[ 7.53698883e-04  2.69391394e-04 -3.48242579e-01]
 [-3.45170380e-04 -1.41094411e-03  1.39678005e+00]
 [-4.89531899e-04  6.67217399e-04  4.16881611e-01]]","[[ 1.56645535e+03  3.55155851e+02  1.18575249e+02]
 [ 5.56317352e+02 -1.48105184e+02  9.60953291e+02]
 [ 9.49058999e-01  6.54090914e-01  1.00000000e+00]]",6
636,27.652454741000003,"[[ 1.35394924e-03  1.05927080e-04 -4.60881581e-01]
 [-8.76977925e-05 -2.68516258e-03  2.21803363e+00]
 [-2.62433751e-04  3.76978925e-04  7.64564401e-01]]","[[ 7.96719575e+02  7.02456563e+01  2.76479194e+02]
 [ 1.42028655e+02 -2.52112201e+02  8.17003420e+02]
 [ 2.03441721e-01  1.48418913e-01  1.00000000e+00]]",4,"[[ 1.44225509e-03  7.50657101e-05 -4.84320685e-01]
 [-1.32127442e-04 -2.96699398e-03  2.41348574e+00]
 [-3.23023729e-04  2.92903759e-04  8.60593871e-01]]","[[ 7.63670554e+02  4.83599538e+01  2.94151975e+02]
 [ 1.55977289e+02 -2.54084526e+02  8.00345470e+02]
 [ 2.33556596e-01  1.04629754e-01  1.00000000e+00]]",6
637,27.694240741,"[[ 1.35343538e-03  1.06016120e-04 -4.61458876e-01]
 [-8.70345198e-05 -2.68242900e-03  2.21433308e+00]
 [-2.58945120e-04  3.75918792e-04  7.64785979e-01]]","[[ 7.96376880e+02  7.02932671e+01  2.76995760e+02]
 [ 1.39958730e+02 -2.52838527e+02  8.16508056e+02]
 [ 2.00846765e-01  1.48079142e-01  1.00000000e+00]]",5,"[[ 1.45053153e-03  7.63806972e-05 -4.88353388e-01]
 [-1.18198844e-04 -2.97044129e-03  2.40904311e+00]
 [-2.98863207e-04  2.95619640e-04  8.51756571e-01]]","[[ 7.54066658e+02  4.87069027e+01  2.94584142e+02]
 [ 1.44033086e+02 -2.53401696e+02  7.99283128e+02]
 [ 2.14596256e-01  1.05038484e-01  1.00000000e+00]]",6
638,27.736392741000003,"[[ 1.35320597e-03  1.04013729e-04 -4.61343694e-01]
 [-8.78065975e-05 -2.68368938e-03  2.21265554e+00]
 [-2.56491642e-04  3.73393712e-04  7.66912197e-01]]","[[ 7.96241407e+02  6.95750490e+01  2.78252627e+02]
 [ 1.38079894e+02 -2.53822415e+02  8.15378690e+02]
 [ 1.99072465e-01  1.46850073e-01  1.00000000e+00]]",5,"[[ 1.44856160e-03  7.48261630e-05 -4.87962613e-01]
 [-1.20155234e-04 -2.96841024e-03  2.40540845e+00]
 [-2.97926507e-04  2.93509886e-04  8.53743677e-01]]","[[ 7.55143843e+02  4.82655289e+01  2.95619936e+02]
 [ 1.43104769e+02 -2.54332326e+02  7.98369490e+02]
 [ 2.14320419e-01  1.04280283e-01  1.00000000e+00]]",6
639,27.776347741000002,"[[ 1.35190758e-03  1.03357425e-04 -4.61469204e-01]
 [-8.89531902e-05 -2.67941765e-03  2.20794940e+00]
 [-2.54190497e-04  3.73638922e-04  7.66500799e-01]]","[[ 7.96747077e+02  6.96477380e+01  2.79054579e+02]
 [ 1.36462546e+02 -2.54332638e+02  8.14776525e+02]
 [ 1.97700794e-01  1.47074036e-01  1.00000000e+00]]",4,"[[ 1.43687498e-03  7.36863636e-05 -4.84540248e-01]
 [-1.36093593e-04 -2.95413720e-03  2.39928602e+00]
 [-3.16033305e-04  2.91418857e-04  8.60923856e-01]]","[[ 7.65694434e+02  4.83251777e+01  2.96267603e+02]
 [ 1.51389340e+02 -2.55959032e+02  7.98529569e+02]
 [ 2.29831283e-01  1.04380490e-01  1.00000000e+00]]",6
640,27.815088741,"[[ 1.35338321e-03  1.02069326e-04 -4.62893608e-01]
 [-8.72756737e-05 -2.68317752e-03  2.20797281e+00]
 [-2.52114778e-04  3.71123108e-04  7.68749795e-01]]","[[ 7.95625766e+02  6.90846390e+01  2.80654485e+02]
 [ 1.35148358e+02 -2.54995483e+02  8.13765948e+02]
 [ 1.95684390e-01  1.45758705e-01  1.00000000e+00]]",4,"[[ 1.43676278e-03  7.28394451e-05 -4.85698549e-01]
 [-1.35530742e-04 -2.95527852e-03  2.39784957e+00]
 [-3.14957637e-04  2.89427207e-04  8.62849181e-01]]","[[ 7.65778649e+02  4.80207842e+01  2.97608165e+02]
 [ 1.50673751e+02 -2.56537656e+02  7.97730061e+02]
 [ 2.28984109e-01  1.03579504e-01  1.00000000e+00]]",6
641,27.859475741,"[[ 1.35449574e-03  1.00861146e-04 -4.63605061e-01]
 [-8.98684607e-05 -2.68847289e-03  2.20768547e+00]
 [-2.49221256e-04  3.68851950e-04  7.70822644e-01]]","[[ 7.94680245e+02  6.84791101e+01  2.81825461e+02]
 [ 1.32397711e+02 -2.55621683e+02  8.11746423e+02]
 [ 1.93580269e-01  1.44459957e-01  1.00000000e+00]]",5,"[[ 1.44234535e-03  7.10349654e-05 -4.87169648e-01]
 [-1.28380620e-04 -2.97635187e-03  2.40540181e+00]
 [-3.02112720e-04  2.78235780e-04  8.68930522e-01]]","[[ 7.59957496e+02  4.60507303e+01  2.98594318e+02]
 [ 1.43598564e+02 -2.58209007e+02  7.95291748e+02]
 [ 2.18243649e-01  9.86908547e-02  1.00000000e+00]]",6
642,27.895836741,"[[ 1.36011748e-03  9.48641428e-05 -4.62969974e-01]
 [-9.95471570e-05 -2.69477369e-03  2.21338724e+00]
 [-2.40584485e-04  3.70039792e-04  7.68228816e-01]]","[[ 7.90325385e+02  6.67971432e+01  2.83833377e+02]
 [ 1.24743136e+02 -2.55349554e+02  8.10877903e+02]
 [ 1.87418251e-01  1.43915263e-01  1.00000000e+00]]",5,"[[ 1.44962754e-03  6.70019054e-05 -4.88553027e-01]
 [-1.36943429e-04 -2.96726624e-03  2.39924018e+00]
 [-2.86896386e-04  2.92286748e-04  8.53868219e-01]]","[[ 7.53664486e+02  4.65975006e+01  3.00288106e+02]
 [ 1.33123881e+02 -2.55722618e+02  7.94710519e+02]
 [ 2.07658825e-01  1.03192724e-01  1.00000000e+00]]",6
643,27.938852741,"[[ 1.36628940e-03  8.53968416e-05 -4.58516808e-01]
 [-1.21981465e-04 -2.70880586e-03  2.22672716e+00]
 [-2.33691528e-04  3.67132057e-04  7.69523180e-01]]","[[ 7.86320664e+02  6.34182323e+01  2.85015639e+02]
 [ 1.15563914e+02 -2.55850247e+02  8.09198092e+02]
 [ 1.83658223e-01  1.41322749e-01  1.00000000e+00]]",5,"[[ 1.45572808e-03  5.77630700e-05 -4.84320174e-01]
 [-1.60618937e-04 -2.97728233e-03  2.41006708e+00]
 [-2.78874770e-04  2.91799648e-04  8.52538106e-01]]","[[ 7.49509030e+02  4.40640271e+01  3.01224170e+02]
 [ 1.23744157e+02 -2.55732026e+02  7.93235074e+02]
 [ 2.02818685e-01  1.01943667e-01  1.00000000e+00]]",6
644,27.981487741000002,"[[ 1.37725184e-03  7.79037000e-05 -4.55177543e-01]
 [-1.59430923e-04 -2.73105526e-03  2.25883067e+00]
 [-2.13435466e-04  3.66316562e-04  7.63865107e-01]]","[[ 7.77182936e+02  6.03497407e+01  2.84652843e+02]
 [ 9.61156377e+01 -2.54708259e+02  8.10473606e+02]
 [ 1.71063779e-01  1.39009660e-01  1.00000000e+00]]",2,"[[ 1.46302277e-03  4.73536976e-05 -4.77979898e-01]
 [-2.15546700e-04 -2.98046978e-03  2.43460397e+00]
 [-2.67071323e-04  3.01319599e-04  8.40806076e-01]]","[[ 7.44684221e+02  4.22592661e+01  3.00972505e+02]
 [ 1.07804335e+02 -2.53423142e+02  7.95086183e+02]
 [ 1.97905612e-01  1.04242346e-01  1.00000000e+00]]",6
645,28.018060741000003,"[[ 1.37282056e-03  5.00796624e-05 -4.30284907e-01]
 [-2.00278041e-04 -2.70170647e-03  2.25686678e+00]
 [-2.18428507e-04  3.66759538e-04  7.63315586e-01]]","[[ 7.81302534e+02  5.29985074e+01  2.83725527e+02]
 [ 9.19424930e+01 -2.57887895e+02  8.14315994e+02]
 [ 1.79398878e-01  1.39076460e-01  1.00000000e+00]]",4,"[[ 1.47025506e-03  1.95459909e-05 -4.57196144e-01]
 [-2.42428543e-04 -2.98199712e-03  2.45128644e+00]
 [-2.55772492e-04  2.82925582e-04  8.51159613e-01]]","[[ 7.37902607e+02  3.33342424e+01  3.00360175e+02]
 [ 9.60430875e+01 -2.59040654e+02  7.97609945e+02]
 [ 1.89814155e-01  9.61220537e-02  1.00000000e+00]]",6
646,28.058950741,"[[ 1.36552372e-03  3.16932536e-05 -4.11479343e-01]
 [-2.35296282e-04 -2.71171232e-03  2.28093179e+00]
 [-2.19606983e-04  3.64374107e-04  7.64450826e-01]]","[[ 7.85853701e+02  4.71283182e+01  2.82380603e+02]
 [ 8.68733429e+01 -2.58023232e+02  8.16638504e+02]
 [ 1.84347454e-01  1.36525057e-01  1.00000000e+00]]",5,"[[ 1.45903908e-03 -8.14861483e-06 -4.29897547e-01]
 [-2.76776106e-04 -3.00032117e-03  2.48108092e+00]
 [-2.60166158e-04  2.81945831e-04  8.52445650e-01]]","[[ 7.43666496e+02  2.60880623e+01  2.99108581e+02]
 [ 9.35094872e+01 -2.58435563e+02  7.99346029e+02]
 [ 1.96038592e-01  9.34394594e-02  1.00000000e+00]]",6
647,28.104004741,"[[ 1.36395154e-03  1.84997215e-05 -3.99447874e-01]
 [-2.61280295e-04 -2.70273806e-03  2.28251157e+00]
 [-2.16934304e-04  3.65393668e-04  7.62498514e-01]]","[[ 7.86308267e+02  4.34764866e+01  2.81775739e+02]
 [ 8.03812540e+01 -2.58953936e+02  8.17278284e+02]
 [ 1.85189129e-01  1.36461472e-01  1.00000000e+00]]",4,"[[ 1.45382005e-03 -1.34165347e-05 -4.23495678e-01]
 [-3.20809305e-04 -2.96305896e-03  2.46870037e+00]
 [-2.70389157e-04  2.97468032e-04  8.42543759e-01]]","[[ 7.49263061e+02  2.65934250e+01  2.98688902e+02]
 [ 9.21170058e+01 -2.57510033e+02  8.00820444e+02]
 [ 2.07930735e-01  9.94507118e-02  1.00000000e+00]]",6
648,28.140141741,"[[ 1.36568586e-03  7.19418892e-06 -3.90392999e-01]
 [-2.80211279e-04 -2.71444249e-03  2.29144856e+00]
 [-2.12303186e-04  3.56276554e-04  7.69374909e-01]]","[[ 7.84012529e+02  3.90338906e+01  2.81564745e+02]
 [ 7.31146900e+01 -2.61221896e+02  8.15103267e+02]
 [ 1.82484906e-01  1.31735848e-01  1.00000000e+00]]",3,"[[ 1.46050274e-03 -2.40968078e-05 -4.16614461e-01]
 [-3.40535889e-04 -2.95739322e-03  2.46446510e+00]
 [-2.53799977e-04  3.04342953e-04  8.32585453e-01]]","[[ 7.42307338e+02  2.46635125e+01  2.98436160e+02]
 [ 7.90195280e+01 -2.56559214e+02  7.98959319e+02]
 [ 1.97395413e-01  1.01300818e-01  1.00000000e+00]]",6
649,28.172808741,"[[ 1.36669952e-03 -8.62026437e-07 -3.83962865e-01]
 [-2.89923585e-04 -2.71840191e-03  2.28555845e+00]
 [-2.08611873e-04  3.54429464e-04  7.71358908e-01]]","[[ 7.82382390e+02  3.64481871e+01  2.81453056e+02]
 [ 6.81362595e+01 -2.62177271e+02  8.10755231e+02]
 [ 1.80285412e-01  1.30324383e-01  1.00000000e+00]]",5,"[[ 1.46789781e-03 -3.09764760e-05 -4.12915032e-01]
 [-3.32622350e-04 -2.97755666e-03  2.46376122e+00]
 [-2.36079554e-04  2.93981285e-04  8.36900085e-01]]","[[ 7.34119758e+02  2.17904440e+01  2.98055452e+02]
 [ 6.92235451e+01 -2.58157837e+02  7.94148216e+02]
 [ 1.82770012e-01  9.68309748e-02  1.00000000e+00]]",6
650,28.212513741000002,"[[ 1.36881174e-03 -1.08288103e-05 -3.77217692e-01]
 [-2.99920078e-04 -2.73356504e-03  2.28718737e+00]
 [-2.06930625e-04  3.41622299e-04  7.83076269e-01]]","[[ 7.80228798e+02  3.21459853e+01  2.81954930e+02]
 [ 6.36661831e+01 -2.65375280e+02  8.05769534e+02]
 [ 1.78403370e-01  1.24266442e-01  1.00000000e+00]]",4,"[[ 1.46845815e-03 -4.80634835e-05 -4.00100568e-01]
 [-3.44663823e-04 -3.00156413e-03  2.47298599e+00]
 [-2.35171066e-04  2.68341077e-04  8.58259380e-01]]","[[ 7.32267338e+02  1.49432504e+01  2.98308571e+02]
 [ 6.45905246e+01 -2.63599326e+02  7.89644904e+02]
 [ 1.80453373e-01  8.65108486e-02  1.00000000e+00]]",6
